"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","CPI","TOT","AGRWTH","M","2011-07",3.348281,
"SWE","CPI","TOT","AGRWTH","M","2011-08",3.37463,
"SWE","CPI","TOT","AGRWTH","M","2011-09",3.227825,
"SWE","CPI","TOT","AGRWTH","M","2011-10",2.902357,
"SWE","CPI","TOT","AGRWTH","M","2011-11",2.804411,
"SWE","CPI","TOT","AGRWTH","M","2011-12",2.287645,
"SWE","CPI","TOT","AGRWTH","M","2012-01",1.861832,
"SWE","CPI","TOT","AGRWTH","M","2012-02",1.91546,
"SWE","CPI","TOT","AGRWTH","M","2012-03",1.512367,
"SWE","CPI","TOT","AGRWTH","M","2012-04",1.300411,
"SWE","CPI","TOT","AGRWTH","M","2012-05",1.02878,
"SWE","CPI","TOT","AGRWTH","M","2012-06",1.018376,
"SWE","CPI","TOT","AGRWTH","M","2012-07",0.674959,
"SWE","CPI","TOT","AGRWTH","M","2012-08",0.7454294,
"SWE","CPI","TOT","AGRWTH","M","2012-09",0.4466992,
"SWE","CPI","TOT","AGRWTH","M","2012-10",0.373301,
"SWE","CPI","TOT","AGRWTH","M","2012-11",-0.1082251,
"SWE","CPI","TOT","AGRWTH","M","2012-12",-0.05400597,
"SWE","CPI","TOT","AGRWTH","M","2013-01",0.04810005,
"SWE","CPI","TOT","AGRWTH","M","2013-02",-0.1688328,
"SWE","CPI","TOT","AGRWTH","M","2013-03",-0.0476493,
"SWE","CPI","TOT","AGRWTH","M","2013-04",-0.4627722,
"SWE","CPI","TOT","AGRWTH","M","2013-05",-0.2188878,
"SWE","CPI","TOT","AGRWTH","M","2013-06",-0.1462872,
"SWE","CPI","TOT","AGRWTH","M","2013-07",0.1021613,
"SWE","CPI","TOT","AGRWTH","M","2013-08",0.09248924,
"SWE","CPI","TOT","AGRWTH","M","2013-09",0.07623646,
"SWE","CPI","TOT","AGRWTH","M","2013-10",-0.06039607,
"SWE","CPI","TOT","AGRWTH","M","2013-11",0.1210885,
"SWE","CPI","TOT","AGRWTH","M","2013-12",0.1366772,
"SWE","CPI","TOT","AGRWTH","M","2014-01",-0.1955128,
"SWE","CPI","TOT","AGRWTH","M","2014-02",-0.2201729,
"SWE","CPI","TOT","AGRWTH","M","2014-03",-0.6260925,
"SWE","CPI","TOT","AGRWTH","M","2014-04",-0.04458173,
"SWE","CPI","TOT","AGRWTH","M","2014-05",-0.155783,
"SWE","CPI","TOT","AGRWTH","M","2014-06",0.2261219,
"SWE","CPI","TOT","AGRWTH","M","2014-07",0.03827141,
"SWE","CPI","TOT","AGRWTH","M","2014-08",-0.1561305,
"SWE","CPI","TOT","AGRWTH","M","2014-09",-0.3808919,
"SWE","CPI","TOT","AGRWTH","M","2014-10",-0.1208651,
"SWE","CPI","TOT","AGRWTH","M","2014-11",-0.2036919,
"SWE","CPI","TOT","AGRWTH","M","2014-12",-0.3142458,
"SWE","CPI","TOT","AGRWTH","M","2015-01",-0.20553,
"SWE","CPI","TOT","AGRWTH","M","2015-02",0.07355293,
"CHE","CPI","TOT","AGRWTH","M","1993-01",3.464531,
"CHE","CPI","TOT","AGRWTH","M","1993-02",3.390863,
"CHE","CPI","TOT","AGRWTH","M","1993-03",3.638699,
"CHE","CPI","TOT","AGRWTH","M","1993-04",3.78806,
"CHE","CPI","TOT","AGRWTH","M","1993-05",3.575992,
"CHE","CPI","TOT","AGRWTH","M","1993-06",3.139717,
"CHE","CPI","TOT","AGRWTH","M","1993-07",3.386952,
"CHE","CPI","TOT","AGRWTH","M","1993-08",3.625653,
"CHE","CPI","TOT","AGRWTH","M","1993-09",3.440064,
"CHE","CPI","TOT","AGRWTH","M","1993-10",3.367152,
"CHE","CPI","TOT","AGRWTH","M","1993-11",2.244305,
"CHE","CPI","TOT","AGRWTH","M","1993-12",2.482276,
"CHE","CPI","TOT","AGRWTH","M","1994-01",2.078717,
"CHE","CPI","TOT","AGRWTH","M","1994-02",1.839338,
"CHE","CPI","TOT","AGRWTH","M","1994-03",1.301596,
"CHE","CPI","TOT","AGRWTH","M","1994-04",1.047364,
"CHE","CPI","TOT","AGRWTH","M","1994-05",0.3612916,
"CHE","CPI","TOT","AGRWTH","M","1994-06",0.5450196,
"CHE","CPI","TOT","AGRWTH","M","1994-07",0.5898786,
"CHE","CPI","TOT","AGRWTH","M","1994-08",0.4893605,
"CHE","CPI","TOT","AGRWTH","M","1994-09",0.5918575,
"CHE","CPI","TOT","AGRWTH","M","1994-10",0.4341789,
"CHE","CPI","TOT","AGRWTH","M","1994-11",0.5625301,
"CHE","CPI","TOT","AGRWTH","M","1994-12",0.4201311,
"CHE","CPI","TOT","AGRWTH","M","1995-01",1.014815,
"CHE","CPI","TOT","AGRWTH","M","1995-02",1.503453,
"CHE","CPI","TOT","AGRWTH","M","1995-03",1.563982,
"CHE","CPI","TOT","AGRWTH","M","1995-04",1.596455,
"CHE","CPI","TOT","AGRWTH","M","1995-05",2.038482,
"CHE","CPI","TOT","AGRWTH","M","1995-06",2.080206,
"CHE","CPI","TOT","AGRWTH","M","1995-07",2.029099,
"CHE","CPI","TOT","AGRWTH","M","1995-08",1.952061,
"CHE","CPI","TOT","AGRWTH","M","1995-09",1.998031,
"CHE","CPI","TOT","AGRWTH","M","1995-10",1.971283,
"CHE","CPI","TOT","AGRWTH","M","1995-11",1.90251,
"CHE","CPI","TOT","AGRWTH","M","1995-12",1.948069,
"CHE","CPI","TOT","AGRWTH","M","1996-01",1.518467,
"CHE","CPI","TOT","AGRWTH","M","1996-02",0.7825188,
"CHE","CPI","TOT","AGRWTH","M","1996-03",0.8985226,
"CHE","CPI","TOT","AGRWTH","M","1996-04",0.9114467,
"CHE","CPI","TOT","AGRWTH","M","1996-05",0.7325667,
"CHE","CPI","TOT","AGRWTH","M","1996-06",0.729241,
"CHE","CPI","TOT","AGRWTH","M","1996-07",0.656329,
"CHE","CPI","TOT","AGRWTH","M","1996-08",0.5979195,
"CHE","CPI","TOT","AGRWTH","M","1996-09",0.5703631,
"CHE","CPI","TOT","AGRWTH","M","1996-10",0.8400753,
"CHE","CPI","TOT","AGRWTH","M","1996-11",0.7296802,
"CHE","CPI","TOT","AGRWTH","M","1996-12",0.7813386,
"CHE","CPI","TOT","AGRWTH","M","1997-01",0.8300596,
"CHE","CPI","TOT","AGRWTH","M","1997-02",0.8452847,
"CHE","CPI","TOT","AGRWTH","M","1997-03",0.5228446,
"CHE","CPI","TOT","AGRWTH","M","1997-04",0.5221196,
"CHE","CPI","TOT","AGRWTH","M","1997-05",0.5767003,
"CHE","CPI","TOT","AGRWTH","M","1997-06",0.4817285,
"CHE","CPI","TOT","AGRWTH","M","1997-07",0.5128886,
"CHE","CPI","TOT","AGRWTH","M","1997-08",0.4744862,
"CHE","CPI","TOT","AGRWTH","M","1997-09",0.4141961,
"CHE","CPI","TOT","AGRWTH","M","1997-10",0.2618304,
"CHE","CPI","TOT","AGRWTH","M","1997-11",0.4169232,
"CHE","CPI","TOT","AGRWTH","M","1997-12",0.3863294,
"CHE","CPI","TOT","AGRWTH","M","1998-01",0.01546272,
"CHE","CPI","TOT","AGRWTH","M","1998-02",-0.03706731,
"CHE","CPI","TOT","AGRWTH","M","1998-03",0.03298408,
"CHE","CPI","TOT","AGRWTH","M","1998-04",-0.02251201,
"CHE","CPI","TOT","AGRWTH","M","1998-05",0.08236531,
"CHE","CPI","TOT","AGRWTH","M","1998-06",0.1009188,
"CHE","CPI","TOT","AGRWTH","M","1998-07",0.07517148,
"CHE","CPI","TOT","AGRWTH","M","1998-08",0.1396706,
"CHE","CPI","TOT","AGRWTH","M","1998-09",0.06161731,
"CHE","CPI","TOT","AGRWTH","M","1998-10",0.03428978,
"CHE","CPI","TOT","AGRWTH","M","1998-11",-0.09854416,
"CHE","CPI","TOT","AGRWTH","M","1998-12",-0.1684775,
"CHE","CPI","TOT","AGRWTH","M","1999-01",0.07294661,
"CHE","CPI","TOT","AGRWTH","M","1999-02",0.2880578,
"CHE","CPI","TOT","AGRWTH","M","1999-03",0.467066,
"CHE","CPI","TOT","AGRWTH","M","1999-04",0.5937113,
"CHE","CPI","TOT","AGRWTH","M","1999-05",0.5757557,
"CHE","CPI","TOT","AGRWTH","M","1999-06",0.5740913,
"CHE","CPI","TOT","AGRWTH","M","1999-07",0.7350152,
"CHE","CPI","TOT","AGRWTH","M","1999-08",0.9458914,
"CHE","CPI","TOT","AGRWTH","M","1999-09",1.217444,
"CHE","CPI","TOT","AGRWTH","M","1999-10",1.236512,
"CHE","CPI","TOT","AGRWTH","M","1999-11",1.304355,
"CHE","CPI","TOT","AGRWTH","M","1999-12",1.668104,
"CHE","CPI","TOT","AGRWTH","M","2000-01",1.585378,
"CHE","CPI","TOT","AGRWTH","M","2000-02",1.623736,
"CHE","CPI","TOT","AGRWTH","M","2000-03",1.482962,
"CHE","CPI","TOT","AGRWTH","M","2000-04",1.402418,
"CHE","CPI","TOT","AGRWTH","M","2000-05",1.580496,
"CHE","CPI","TOT","AGRWTH","M","2000-06",1.839098,
"CHE","CPI","TOT","AGRWTH","M","2000-07",1.888741,
"CHE","CPI","TOT","AGRWTH","M","2000-08",1.124735,
"CHE","CPI","TOT","AGRWTH","M","2000-09",1.439921,
"CHE","CPI","TOT","AGRWTH","M","2000-10",1.332339,
"CHE","CPI","TOT","AGRWTH","M","2000-11",1.912458,
"CHE","CPI","TOT","AGRWTH","M","2000-12",1.4934,
"CHE","CPI","TOT","AGRWTH","M","2001-01",1.295461,
"CHE","CPI","TOT","AGRWTH","M","2001-02",0.779637,
"CHE","CPI","TOT","AGRWTH","M","2001-03",0.9757597,
"CHE","CPI","TOT","AGRWTH","M","2001-04",1.166648,
"CHE","CPI","TOT","AGRWTH","M","2001-05",1.76577,
"CHE","CPI","TOT","AGRWTH","M","2001-06",1.580429,
"CHE","CPI","TOT","AGRWTH","M","2001-07",1.351633,
"CHE","CPI","TOT","AGRWTH","M","2001-08",1.050885,
"CHE","CPI","TOT","AGRWTH","M","2001-09",0.6749848,
"CHE","CPI","TOT","AGRWTH","M","2001-10",0.6302018,
"CHE","CPI","TOT","AGRWTH","M","2001-11",0.2869489,
"CHE","CPI","TOT","AGRWTH","M","2001-12",0.3251991,
"CHE","CPI","TOT","AGRWTH","M","2002-01",0.5214534,
"CHE","CPI","TOT","AGRWTH","M","2002-02",0.6544999,
"CHE","CPI","TOT","AGRWTH","M","2002-03",0.5094852,
"CHE","CPI","TOT","AGRWTH","M","2002-04",1.097221,
"CHE","CPI","TOT","AGRWTH","M","2002-05",0.6480272,
"CHE","CPI","TOT","AGRWTH","M","2002-06",0.3258601,
"CHE","CPI","TOT","AGRWTH","M","2002-07",-0.05166746,
"CHE","CPI","TOT","AGRWTH","M","2002-08",0.4725541,
"CHE","CPI","TOT","AGRWTH","M","2002-09",0.4968977,
"CHE","CPI","TOT","AGRWTH","M","2002-10",1.23712,
"CHE","CPI","TOT","AGRWTH","M","2002-11",0.9155459,
"CHE","CPI","TOT","AGRWTH","M","2002-12",0.8908195,
"CHE","CPI","TOT","AGRWTH","M","2003-01",0.8467,
"CHE","CPI","TOT","AGRWTH","M","2003-02",0.9491754,
"CHE","CPI","TOT","AGRWTH","M","2003-03",1.339085,
"CHE","CPI","TOT","AGRWTH","M","2003-04",0.671791,
"CHE","CPI","TOT","AGRWTH","M","2003-05",0.4140629,
"CHE","CPI","TOT","AGRWTH","M","2003-06",0.5481158,
"CHE","CPI","TOT","AGRWTH","M","2003-07",0.2705293,
"CHE","CPI","TOT","AGRWTH","M","2003-08",0.5372521,
"CHE","CPI","TOT","AGRWTH","M","2003-09",0.530364,
"CHE","CPI","TOT","AGRWTH","M","2003-10",0.4537735,
"CHE","CPI","TOT","AGRWTH","M","2003-11",0.5126108,
"CHE","CPI","TOT","AGRWTH","M","2003-12",0.5938203,
"CHE","CPI","TOT","AGRWTH","M","2004-01",0.172403,
"CHE","CPI","TOT","AGRWTH","M","2004-02",0.09064917,
"CHE","CPI","TOT","AGRWTH","M","2004-03",-0.09703136,
"CHE","CPI","TOT","AGRWTH","M","2004-04",0.5459229,
"CHE","CPI","TOT","AGRWTH","M","2004-05",0.9399631,
"CHE","CPI","TOT","AGRWTH","M","2004-06",1.11204,
"CHE","CPI","TOT","AGRWTH","M","2004-07",0.8624169,
"CHE","CPI","TOT","AGRWTH","M","2004-08",1.001052,
"CHE","CPI","TOT","AGRWTH","M","2004-09",0.8608367,
"CHE","CPI","TOT","AGRWTH","M","2004-10",1.292668,
"CHE","CPI","TOT","AGRWTH","M","2004-11",1.517432,
"CHE","CPI","TOT","AGRWTH","M","2004-12",1.33171,
"CHE","CPI","TOT","AGRWTH","M","2005-01",1.204848,
"CHE","CPI","TOT","AGRWTH","M","2005-02",1.410244,
"CHE","CPI","TOT","AGRWTH","M","2005-03",1.441198,
"CHE","CPI","TOT","AGRWTH","M","2005-04",1.415957,
"CHE","CPI","TOT","AGRWTH","M","2005-05",1.08177,
"CHE","CPI","TOT","AGRWTH","M","2005-06",0.6808151,
"CHE","CPI","TOT","AGRWTH","M","2005-07",1.189098,
"CHE","CPI","TOT","AGRWTH","M","2005-08",0.9607608,
"CHE","CPI","TOT","AGRWTH","M","2005-09",1.396591,
"CHE","CPI","TOT","AGRWTH","M","2005-10",1.33317,
"CHE","CPI","TOT","AGRWTH","M","2005-11",0.9515855,
"CHE","CPI","TOT","AGRWTH","M","2005-12",1.006393,
"CHE","CPI","TOT","AGRWTH","M","2006-01",1.29081,
"CHE","CPI","TOT","AGRWTH","M","2006-02",1.383652,
"CHE","CPI","TOT","AGRWTH","M","2006-03",1.028831,
"CHE","CPI","TOT","AGRWTH","M","2006-04",1.059177,
"CHE","CPI","TOT","AGRWTH","M","2006-05",1.361888,
"CHE","CPI","TOT","AGRWTH","M","2006-06",1.562134,
"CHE","CPI","TOT","AGRWTH","M","2006-07",1.424719,
"CHE","CPI","TOT","AGRWTH","M","2006-08",1.452136,
"CHE","CPI","TOT","AGRWTH","M","2006-09",0.793958,
"CHE","CPI","TOT","AGRWTH","M","2006-10",0.2587231,
"CHE","CPI","TOT","AGRWTH","M","2006-11",0.4976379,
"CHE","CPI","TOT","AGRWTH","M","2006-12",0.6210557,
"CHE","CPI","TOT","AGRWTH","M","2007-01",0.1021764,
"CHE","CPI","TOT","AGRWTH","M","2007-02",-0.01144142,
"CHE","CPI","TOT","AGRWTH","M","2007-03",0.1727158,
"CHE","CPI","TOT","AGRWTH","M","2007-04",0.4539854,
"CHE","CPI","TOT","AGRWTH","M","2007-05",0.4879854,
"CHE","CPI","TOT","AGRWTH","M","2007-06",0.6308945,
"CHE","CPI","TOT","AGRWTH","M","2007-07",0.7202842,
"CHE","CPI","TOT","AGRWTH","M","2007-08",0.4357687,
"CHE","CPI","TOT","AGRWTH","M","2007-09",0.7470757,
"CHE","CPI","TOT","AGRWTH","M","2007-10",1.26429,
"CHE","CPI","TOT","AGRWTH","M","2007-11",1.770191,
"CHE","CPI","TOT","AGRWTH","M","2007-12",2.004008,
"CHE","CPI","TOT","AGRWTH","M","2008-01",2.426292,
"CHE","CPI","TOT","AGRWTH","M","2008-02",2.364594,
"CHE","CPI","TOT","AGRWTH","M","2008-03",2.630892,
"CHE","CPI","TOT","AGRWTH","M","2008-04",2.283981,
"CHE","CPI","TOT","AGRWTH","M","2008-05",2.8555,
"CHE","CPI","TOT","AGRWTH","M","2008-06",2.911658,
"CHE","CPI","TOT","AGRWTH","M","2008-07",3.074772,
"CHE","CPI","TOT","AGRWTH","M","2008-08",2.921472,
"CHE","CPI","TOT","AGRWTH","M","2008-09",2.927221,
"CHE","CPI","TOT","AGRWTH","M","2008-10",2.598069,
"CHE","CPI","TOT","AGRWTH","M","2008-11",1.452157,
"CHE","CPI","TOT","AGRWTH","M","2008-12",0.7010068,
"CHE","CPI","TOT","AGRWTH","M","2009-01",0.13908,
"CHE","CPI","TOT","AGRWTH","M","2009-02",0.2375163,
"CHE","CPI","TOT","AGRWTH","M","2009-03",-0.4241361,
"CHE","CPI","TOT","AGRWTH","M","2009-04",-0.3337536,
"CHE","CPI","TOT","AGRWTH","M","2009-05",-0.961154,
"CHE","CPI","TOT","AGRWTH","M","2009-06",-0.9510052,
"CHE","CPI","TOT","AGRWTH","M","2009-07",-1.177709,
"CHE","CPI","TOT","AGRWTH","M","2009-08",-0.8100511,
"CHE","CPI","TOT","AGRWTH","M","2009-09",-0.9224877,
"CHE","CPI","TOT","AGRWTH","M","2009-10",-0.8336549,
"CHE","CPI","TOT","AGRWTH","M","2009-11",0.02391149,
"CHE","CPI","TOT","AGRWTH","M","2009-12",0.2826881,
"CHE","CPI","TOT","AGRWTH","M","2010-01",1.023746,
"CHE","CPI","TOT","AGRWTH","M","2010-02",0.9327145,
"CHE","CPI","TOT","AGRWTH","M","2010-03",1.39971,
"CHE","CPI","TOT","AGRWTH","M","2010-04",1.372658,
"CHE","CPI","TOT","AGRWTH","M","2010-05",1.106686,
"CHE","CPI","TOT","AGRWTH","M","2010-06",0.4863281,
"CHE","CPI","TOT","AGRWTH","M","2010-07",0.4184842,
"CHE","CPI","TOT","AGRWTH","M","2010-08",0.2935003,
"CHE","CPI","TOT","AGRWTH","M","2010-09",0.2830119,
"CHE","CPI","TOT","AGRWTH","M","2010-10",0.1939616,
"CHE","CPI","TOT","AGRWTH","M","2010-11",0.2411068,
"CHE","CPI","TOT","AGRWTH","M","2010-12",0.519572,
"CHE","CPI","TOT","AGRWTH","M","2011-01",0.2784839,
"CHE","CPI","TOT","AGRWTH","M","2011-02",0.5102031,
"CHE","CPI","TOT","AGRWTH","M","2011-03",1.004265,
"CHE","CPI","TOT","AGRWTH","M","2011-04",0.2588865,
"CHE","CPI","TOT","AGRWTH","M","2011-05",0.3690573,
"CHE","CPI","TOT","AGRWTH","M","2011-06",0.5641826,
"CHE","CPI","TOT","AGRWTH","M","2011-07",0.4720441,
"CHE","CPI","TOT","AGRWTH","M","2011-08",0.1922175,
"CHE","CPI","TOT","AGRWTH","M","2011-09",0.4857559,
"CHE","CPI","TOT","AGRWTH","M","2011-10",-0.1125024,
"CHE","CPI","TOT","AGRWTH","M","2011-11",-0.5257328,
"CHE","CPI","TOT","AGRWTH","M","2011-12",-0.7147083,
"CHE","CPI","TOT","AGRWTH","M","2012-01",-0.789483,
"CHE","CPI","TOT","AGRWTH","M","2012-02",-0.8835077,
"CHE","CPI","TOT","AGRWTH","M","2012-03",-0.9542573,
"CHE","CPI","TOT","AGRWTH","M","2012-04",-0.9896104,
"CHE","CPI","TOT","AGRWTH","M","2012-05",-1.01359,
"CHE","CPI","TOT","AGRWTH","M","2012-06",-1.053698,
"CHE","CPI","TOT","AGRWTH","M","2012-07",-0.7141086,
"CHE","CPI","TOT","AGRWTH","M","2012-08",-0.452998,
"CHE","CPI","TOT","AGRWTH","M","2012-09",-0.4113652,
"CHE","CPI","TOT","AGRWTH","M","2012-10",-0.22223,
"CHE","CPI","TOT","AGRWTH","M","2012-11",-0.3754671,
"CHE","CPI","TOT","AGRWTH","M","2012-12",-0.43446,
"CHE","CPI","TOT","AGRWTH","M","2013-01",-0.2696843,
"CHE","CPI","TOT","AGRWTH","M","2013-02",-0.2561671,
"CHE","CPI","TOT","AGRWTH","M","2013-03",-0.5936288,
"CHE","CPI","TOT","AGRWTH","M","2013-04",-0.6343441,
"CHE","CPI","TOT","AGRWTH","M","2013-05",-0.5073508,
"CHE","CPI","TOT","AGRWTH","M","2013-06",-0.1279547,
"CHE","CPI","TOT","AGRWTH","M","2013-07",-0.002752338,
"CHE","CPI","TOT","AGRWTH","M","2013-08",-0.04454233,
"CHE","CPI","TOT","AGRWTH","M","2013-09",-0.05538238,
"CHE","CPI","TOT","AGRWTH","M","2013-10",-0.2552282,
"CHE","CPI","TOT","AGRWTH","M","2013-11",0.07985541,
"CHE","CPI","TOT","AGRWTH","M","2013-12",0.06713167,
"CHE","CPI","TOT","AGRWTH","M","2014-01",0.05437877,
"CHE","CPI","TOT","AGRWTH","M","2014-02",-0.1411062,
"CHE","CPI","TOT","AGRWTH","M","2014-03",0.002847425,
"CHE","CPI","TOT","AGRWTH","M","2014-04",0.0379856,
"CHE","CPI","TOT","AGRWTH","M","2014-05",0.2207019,
"CHE","CPI","TOT","AGRWTH","M","2014-06",0.04966065,
"CHE","CPI","TOT","AGRWTH","M","2014-07",0.03184936,
"CHE","CPI","TOT","AGRWTH","M","2014-08",0.07161428,
"CHE","CPI","TOT","AGRWTH","M","2014-09",-0.08768015,
"CHE","CPI","TOT","AGRWTH","M","2014-10",-0.01266156,
"CHE","CPI","TOT","AGRWTH","M","2014-11",-0.05859243,
"CHE","CPI","TOT","AGRWTH","M","2014-12",-0.3284491,
"CHE","CPI","TOT","AGRWTH","M","2015-01",-0.4851975,
"CHE","CPI","TOT","AGRWTH","M","2015-02",-0.8396546,
"TUR","CPI","TOT","AGRWTH","M","1993-01",59.7688,
"TUR","CPI","TOT","AGRWTH","M","1993-02",58.159,
"TUR","CPI","TOT","AGRWTH","M","1993-03",58.01023,
"TUR","CPI","TOT","AGRWTH","M","1993-04",58.97007,
"TUR","CPI","TOT","AGRWTH","M","1993-05",65.02859,
"TUR","CPI","TOT","AGRWTH","M","1993-06",67.23569,
"TUR","CPI","TOT","AGRWTH","M","1993-07",73.11574,
"TUR","CPI","TOT","AGRWTH","M","1993-08",71.20345,
"TUR","CPI","TOT","AGRWTH","M","1993-09",68.24516,
"TUR","CPI","TOT","AGRWTH","M","1993-10",67.20033,
"TUR","CPI","TOT","AGRWTH","M","1993-11",69.61837,
"TUR","CPI","TOT","AGRWTH","M","1993-12",71.076,
"TUR","CPI","TOT","AGRWTH","M","1994-01",69.64659,
"TUR","CPI","TOT","AGRWTH","M","1994-02",73.78278,
"TUR","CPI","TOT","AGRWTH","M","1994-03",75.53236,
"TUR","CPI","TOT","AGRWTH","M","1994-04",107.4784,
"TUR","CPI","TOT","AGRWTH","M","1994-05",114.4669,
"TUR","CPI","TOT","AGRWTH","M","1994-06",114.7278,
"TUR","CPI","TOT","AGRWTH","M","1994-07",111.1438,
"TUR","CPI","TOT","AGRWTH","M","1994-08",111.493,
"TUR","CPI","TOT","AGRWTH","M","1994-09",112.6928,
"TUR","CPI","TOT","AGRWTH","M","1994-10",113.4355,
"TUR","CPI","TOT","AGRWTH","M","1994-11",113.3558,
"TUR","CPI","TOT","AGRWTH","M","1994-12",120.311,
"TUR","CPI","TOT","AGRWTH","M","1995-01",125.8915,
"TUR","CPI","TOT","AGRWTH","M","1995-02",122.4163,
"TUR","CPI","TOT","AGRWTH","M","1995-03",119.6699,
"TUR","CPI","TOT","AGRWTH","M","1995-04",88.4058,
"TUR","CPI","TOT","AGRWTH","M","1995-05",79.81462,
"TUR","CPI","TOT","AGRWTH","M","1995-06",80.90909,
"TUR","CPI","TOT","AGRWTH","M","1995-07",80.80313,
"TUR","CPI","TOT","AGRWTH","M","1995-08",83.42857,
"TUR","CPI","TOT","AGRWTH","M","1995-09",86.00897,
"TUR","CPI","TOT","AGRWTH","M","1995-10",84.36455,
"TUR","CPI","TOT","AGRWTH","M","1995-11",81.52515,
"TUR","CPI","TOT","AGRWTH","M","1995-12",76.04703,
"TUR","CPI","TOT","AGRWTH","M","1996-01",78.1057,
"TUR","CPI","TOT","AGRWTH","M","1996-02",77.48691,
"TUR","CPI","TOT","AGRWTH","M","1996-03",79.33626,
"TUR","CPI","TOT","AGRWTH","M","1996-04",80.8284,
"TUR","CPI","TOT","AGRWTH","M","1996-05",82.93242,
"TUR","CPI","TOT","AGRWTH","M","1996-06",82.85874,
"TUR","CPI","TOT","AGRWTH","M","1996-07",81.2026,
"TUR","CPI","TOT","AGRWTH","M","1996-08",82.65836,
"TUR","CPI","TOT","AGRWTH","M","1996-09",79.31533,
"TUR","CPI","TOT","AGRWTH","M","1996-10",79.59184,
"TUR","CPI","TOT","AGRWTH","M","1996-11",80.38112,
"TUR","CPI","TOT","AGRWTH","M","1996-12",79.75793,
"TUR","CPI","TOT","AGRWTH","M","1997-01",75.72254,
"TUR","CPI","TOT","AGRWTH","M","1997-02",77.65487,
"TUR","CPI","TOT","AGRWTH","M","1997-03",77.30447,
"TUR","CPI","TOT","AGRWTH","M","1997-04",77.15968,
"TUR","CPI","TOT","AGRWTH","M","1997-05",77.45773,
"TUR","CPI","TOT","AGRWTH","M","1997-06",78.0458,
"TUR","CPI","TOT","AGRWTH","M","1997-07",85.23169,
"TUR","CPI","TOT","AGRWTH","M","1997-08",87.03809,
"TUR","CPI","TOT","AGRWTH","M","1997-09",89.86287,
"TUR","CPI","TOT","AGRWTH","M","1997-10",93.15656,
"TUR","CPI","TOT","AGRWTH","M","1997-11",95.82233,
"TUR","CPI","TOT","AGRWTH","M","1997-12",99.0945,
"TUR","CPI","TOT","AGRWTH","M","1998-01",101.6228,
"TUR","CPI","TOT","AGRWTH","M","1998-02",99.2528,
"TUR","CPI","TOT","AGRWTH","M","1998-03",97.18393,
"TUR","CPI","TOT","AGRWTH","M","1998-04",93.57222,
"TUR","CPI","TOT","AGRWTH","M","1998-05",91.37262,
"TUR","CPI","TOT","AGRWTH","M","1998-06",90.55051,
"TUR","CPI","TOT","AGRWTH","M","1998-07",85.34538,
"TUR","CPI","TOT","AGRWTH","M","1998-08",81.42857,
"TUR","CPI","TOT","AGRWTH","M","1998-09",80.4277,
"TUR","CPI","TOT","AGRWTH","M","1998-10",76.63747,
"TUR","CPI","TOT","AGRWTH","M","1998-11",72.76852,
"TUR","CPI","TOT","AGRWTH","M","1998-12",69.72594,
"TUR","CPI","TOT","AGRWTH","M","1999-01",65.90167,
"TUR","CPI","TOT","AGRWTH","M","1999-02",63.92708,
"TUR","CPI","TOT","AGRWTH","M","1999-03",63.5374,
"TUR","CPI","TOT","AGRWTH","M","1999-04",63.85496,
"TUR","CPI","TOT","AGRWTH","M","1999-05",62.96672,
"TUR","CPI","TOT","AGRWTH","M","1999-06",64.26965,
"TUR","CPI","TOT","AGRWTH","M","1999-07",65.00349,
"TUR","CPI","TOT","AGRWTH","M","1999-08",65.40459,
"TUR","CPI","TOT","AGRWTH","M","1999-09",64.27001,
"TUR","CPI","TOT","AGRWTH","M","1999-10",64.69543,
"TUR","CPI","TOT","AGRWTH","M","1999-11",64.55184,
"TUR","CPI","TOT","AGRWTH","M","1999-12",68.79208,
"TUR","CPI","TOT","AGRWTH","M","2000-01",68.87825,
"TUR","CPI","TOT","AGRWTH","M","2000-02",69.74646,
"TUR","CPI","TOT","AGRWTH","M","2000-03",67.89619,
"TUR","CPI","TOT","AGRWTH","M","2000-04",63.82483,
"TUR","CPI","TOT","AGRWTH","M","2000-05",62.67466,
"TUR","CPI","TOT","AGRWTH","M","2000-06",58.61823,
"TUR","CPI","TOT","AGRWTH","M","2000-07",56.21405,
"TUR","CPI","TOT","AGRWTH","M","2000-08",53.1652,
"TUR","CPI","TOT","AGRWTH","M","2000-09",48.95833,
"TUR","CPI","TOT","AGRWTH","M","2000-10",44.43645,
"TUR","CPI","TOT","AGRWTH","M","2000-11",43.75728,
"TUR","CPI","TOT","AGRWTH","M","2000-12",39.03362,
"TUR","CPI","TOT","AGRWTH","M","2001-01",35.91754,
"TUR","CPI","TOT","AGRWTH","M","2001-02",33.42193,
"TUR","CPI","TOT","AGRWTH","M","2001-03",37.50773,
"TUR","CPI","TOT","AGRWTH","M","2001-04",48.27243,
"TUR","CPI","TOT","AGRWTH","M","2001-05",52.38559,
"TUR","CPI","TOT","AGRWTH","M","2001-06",56.10169,
"TUR","CPI","TOT","AGRWTH","M","2001-07",56.32918,
"TUR","CPI","TOT","AGRWTH","M","2001-08",57.50232,
"TUR","CPI","TOT","AGRWTH","M","2001-09",61.8015,
